http://id.loc.gov/ontologies/bibframe/Resolution	class	http://id.loc.gov/ontologies/bibframe/Resolution	Resolution	Clarity or fineness of detail in a digital image, expressed by the measurement of the image in pixels, etc., e.g., 3.1 megapixels.	http://id.loc.gov/ontologies/bibframe/DigitalCharacteristic
http://id.loc.gov/ontologies/bibframe/RegionalEncoding	class	http://id.loc.gov/ontologies/bibframe/RegionalEncoding	Regional encoding	Identification of the region of the world for which a videodisc has been encoded, e.g., region 4.	http://id.loc.gov/ontologies/bibframe/DigitalCharacteristic
http://id.loc.gov/ontologies/bibframe/EncodedBitrate	class	http://id.loc.gov/ontologies/bibframe/EncodedBitrate	Encoded bitrate	Speed at which streaming audio, video, etc., is designed to play, e.g., 32 kbps.	http://id.loc.gov/ontologies/bibframe/DigitalCharacteristic
http://id.loc.gov/ontologies/bibframe/CartographicDataType	class	http://id.loc.gov/ontologies/bibframe/CartographicDataType	Digital cartographic data type	Data type for encoding of geospatial information in a cartographic resource, e.g., raster, vector, point.	http://id.loc.gov/ontologies/bibframe/DigitalCharacteristic
http://id.loc.gov/ontologies/bibframe/CartographicObjectType	class	http://id.loc.gov/ontologies/bibframe/CartographicObjectType	Digital cartographic object type	Object type for encoding of geospatial information in a cartographic resource, e.g., point, line, polygon.	http://id.loc.gov/ontologies/bibframe/DigitalCharacteristic
http://id.loc.gov/ontologies/bibframe/ObjectCount	class	http://id.loc.gov/ontologies/bibframe/ObjectCount	Digital cartographic object count	Number of objects in encoded geospatial information in a cartographic resource.	http://id.loc.gov/ontologies/bibframe/DigitalCharacteristic
http://id.loc.gov/ontologies/bibframe/SystemRequirement	class	http://id.loc.gov/ontologies/bibframe/SystemRequirement	System Requirement	Equipment or system requirements beyond what is normal and obvious for the type of carrier or type of file, such as make and model of equipment or hardware, operating system, amount of memory, programming language, other necessary software, any plug-ins or peripherals required to play, view, or run the resource, etc.	
http://id.loc.gov/ontologies/bibframe/EnumerationAndChronology	class	http://id.loc.gov/ontologies/bibframe/EnumerationAndChronology	Enumeration and chronology	Numbering or other enumeration and dates associated with issues or items held.	
http://id.loc.gov/ontologies/bibframe/Enumeration	class	http://id.loc.gov/ontologies/bibframe/Enumeration	Enumeration	Numbering or other enumeration associated with issues or items held.	http://id.loc.gov/ontologies/bibframe/EnumerationAndChronology
http://id.loc.gov/ontologies/bibframe/Chronology	class	http://id.loc.gov/ontologies/bibframe/Chronology	Chronology	Dates associated with issues or items held.	http://id.loc.gov/ontologies/bibframe/EnumerationAndChronology
http://id.loc.gov/ontologies/bibframe/Sublocation	class	http://id.loc.gov/ontologies/bibframe/Sublocation	Sublocation	Specific place within the holding entity where the item is located or made available.	
http://id.loc.gov/ontologies/bibframe/ShelfMark	class	http://id.loc.gov/ontologies/bibframe/ShelfMark	Shelf location	Piece/item identifier, such as a call or other type of number.	http://id.loc.gov/ontologies/bibframe/Identifier
